date,close,log_return,realised_volatility_30d,realised_volatility_30d_annualised,volume,trade_count
2023-05-31,27196.0,-0.017712478810297035,0.01671172705706134,0.319277097125438,82.18701,1684
2023-06-01,26802.0,-0.014593392066176587,0.016334671077058997,0.3120734527421923,288.53077,1774
2023-06-02,27223.0,0.015585692630886978,0.016445799326906003,0.3141965549744532,321.63605,1574
2023-06-03,27057.0,-0.006116452377242756,0.016442743123008866,0.31413816628098246,52.20204,410
2023-06-04,27122.0,0.0023994548140728465,0.01578716640606802,0.3016133906899728,86.26318,954
2023-06-05,25707.0,-0.0535818783106621,0.017992604123157625,0.3437482191130946,583.39514,4600
2023-06-06,27226.0,0.057409070735189985,0.021049705280316446,0.4021540547124776,962.15432,5861
2023-06-07,26331.0,-0.03342544681219106,0.021340558348098886,0.4077107947701946,1219.12421,7504
2023-06-08,26497.0,0.006284566758458435,0.021389549749480444,0.4086467741793725,800.43725,4999
2023-06-09,26471.0,-0.0009817248938302106,0.02138954749462696,0.4086467311004572,706.5895,4032
2023-06-10,25833.0,-0.024397049760580724,0.021436201295485218,0.4095380507143447,572.54644,3428
2023-06-11,25882.0,0.001895002017340606,0.021419974728708564,0.40922804259136175,39.25897,444
2023-06-12,25872.0,-0.0003864435647273175,0.021420299443079976,0.40923424625071697,18.87017,159
2023-06-13,25904.0,0.001236094100528306,0.02139001408762264,0.4086556453471231,9.28092,88
2023-06-14,25131.0,-0.030295253095497174,0.02193238518363413,0.41901763058707003,6.03105,397
2023-06-15,25600.0,0.01849020764573457,0.02226119333141753,0.42529950143004297,13.37181,2576
2023-06-16,26345.0,0.02868615217573227,0.02278620917430994,0.4353299150247124,16.58327,2711
2023-06-17,26507.0,0.006130345392605689,0.02249769028734442,0.4298177694288872,14.77486,2611
2023-06-18,26326.0,-0.00685180505063887,0.022521947577987055,0.43028120431590183,12.13586,2561
2023-06-19,26825.0,0.01877724451354628,0.022749499207167265,0.4346285720872133,12.24058,2562
2023-06-20,28297.0,0.053421503446145754,0.024627264960405716,0.470503236430909,28.3219,2729
2023-06-21,30024.0,0.059241269869811874,0.026763085501198616,0.5113080305683949,28.05005,2681
2023-06-22,29894.0,-0.004339270469096951,0.026730453204574147,0.5106845914167607,28.58438,2721
2023-06-23,30681.0,0.025985779128362717,0.026128445970476772,0.49918325935844965,40.16388,2811
2023-06-24,30533.0,-0.004835504570169464,0.02619123386618488,0.500382820421639,20.36386,2784
2023-06-25,30451.0,-0.0026892315826587882,0.026215094594208916,0.5008386789904633,16.37333,2573
2023-06-26,30268.0,-0.0060277855068820154,0.026283490380885965,0.50214537866018,28.23255,2721
2023-06-27,30680.0,0.013519927666780352,0.025214960530130677,0.4817311445253021,42.60209,2715
2023-06-28,30076.0,-0.01988346498327494,0.02542151063467967,0.4856772787319096,29.95461,2706
2023-06-29,30449.0,0.01232564137836137,0.025467652338460788,0.48655881474487556,21.48722,2637
2023-06-30,30459.0,0.00032836409305354484,0.02516865913032573,0.48084655752408473,40.74218,2856
2023-07-01,30585.0,0.004128175707332856,0.024928412981555622,0.47625666129654465,12.91676,2554
2023-07-02,30613.0,0.0009150626475960832,0.02484519707604455,0.47466682365406027,17.51452,2451
2023-07-03,31149.0,0.017357386647302388,0.024888072144328057,0.47548595068347344,22.74052,2507
2023-07-04,30754.0,-0.012762074895925523,0.025089406816106115,0.4793324441868986,23.66848,2571
2023-07-05,30504.0,-0.008162244538238442,0.02274382907566752,0.43452024437701453,23.77325,2632
2023-07-06,29884.0,-0.020534602441707864,0.0210201719598076,0.4015898214164009,67.67874,2786
2023-07-07,30342.0,0.015209671212346136,0.01995406991818182,0.3812219705098151,14.46155,2634
2023-07-08,30286.0,-0.001847331791437225,0.019987376019129525,0.38185828267496963,7.49229,2545
2023-07-09,30159.0,-0.004202173443070973,0.020026193740368792,0.3825998941979427,9.20342,2628
2023-07-10,30392.0,0.007696029793931696,0.019281058752827786,0.3683641102495585,13.7312,2514
2023-07-11,30608.0,0.00708199681257269,0.019271636046510502,0.3681840896981352,10.45127,2694
2023-07-12,30366.0,-0.00793785123790117,0.019401274123513723,0.370660821681681,17.17888,2408
2023-07-13,31443.0,0.034852821396154136,0.020113859845187432,0.38427475277881945,14.86202,2566
2023-07-14,30289.0,-0.037391772558088926,0.020596948281309237,0.3935041443918584,25.68899,2723
2023-07-15,30273.0,-0.0005283841475595774,0.020498801003444415,0.39162904328109654,13.43623,2503
2023-07-16,30228.0,-0.0014875789920279399,0.020062027243417768,0.38328449231244327,33.0111,2643
2023-07-17,30123.0,-0.00347964759306448,0.020113125649079158,0.384260725981866,37.0633,2614
2023-07-18,29857.0,-0.008869681356353121,0.02015490720916492,0.3850589615664951,14.24462,2510
2023-07-19,29916.0,0.001974136120365302,0.019968320516242255,0.3814942278034809,21.3286,2582
2023-07-20,29798.0,-0.003952177164273673,0.017648347243517493,0.33717120066241807,22.20138,2575
2023-07-21,29900.0,0.00341720323149332,0.013924779771286118,0.2660325439918375,12.4146,2565
2023-07-22,29794.0,-0.0035514494392395526,0.013917324181688364,0.265890105152572,8.04807,2591
2023-07-23,30070.0,0.00922096604303657,0.013148642690460148,0.25120446588288936,21.22341,2622
2023-07-24,29171.0,-0.030352931912048877,0.014209893617958658,0.2714796363842071,28.48558,2674
2023-07-25,29215.0,0.0015072109180114836,0.014218650154068799,0.27164692977169325,12.52122,2610
2023-07-26,29338.0,0.004201328059170786,0.014226028563311625,0.2717878940823482,11.24487,2626
2023-07-27,29212.0,-0.004304020307707684,0.013966808548264438,0.26683550264856715,18.81417,2564
2023-07-28,29300.0,0.003007932265158294,0.013554659762184533,0.25896141114659016,9.63224,2639
2023-07-29,29349.0,0.0016709581203797374,0.01333475400706707,0.25476011759414346,6.90918,2557
2023-07-30,29278.0,-0.0024220933941814004,0.013333150287845054,0.25472947858142736,10.26044,2572
2023-07-31,29229.0,-0.0016750136379061983,0.013293446760252205,0.25397094375183127,11.78145,2549
2023-08-01,29712.0,0.016389637499035995,0.013685305411922357,0.261457392780202,27.36779,2692
2023-08-02,29163.0,-0.018650222103308394,0.013598886158039414,0.2598063552530044,35.16121,2646
2023-08-03,29182.0,0.000651298334789032,0.013459300765995873,0.2571395800824545,46.21432,2654
2023-08-04,29106.0,-0.0026077423506961628,0.013406134862915742,0.25612384693030826,25.49113,2659
2023-08-05,29062.0,-0.0015128595926303177,0.012918923319422109,0.24681568346153482,11.15781,2550
2023-08-06,29081.0,0.0006535610710252206,0.012560231201731024,0.23996288017512668,13.62228,2718
2023-08-07,29208.0,0.0043576043838064885,0.012603878186326353,0.2407967546449701,10.00482,2503
2023-08-08,29763.0,0.018823366982539416,0.013106325349924109,0.2503959942271304,19.23502,2626
2023-08-09,29564.0,-0.006708606413234782,0.013061742596565777,0.2495442419201722,12.74293,2542
2023-08-10,29448.0,-0.003931408845920266,0.012983599428103627,0.24805131878292902,29.13031,2684
2023-08-11,29421.0,-0.0009172909984270547,0.012922732690424417,0.24688846139234577,8.30491,2570
2023-08-12,29419.0,-6.798096535589239e-05,0.011007754669287807,0.2103028576686918,8.23364,2628
2023-08-13,29299.0,-0.004087338365179381,0.008795114022581143,0.16803041746845795,7.8958,2532
2023-08-14,29418.0,0.004053346149393572,0.008845158439494981,0.16898651471113246,24.94926,2660
2023-08-15,29192.0,-0.007712032763004634,0.008930672846398181,0.17062026516105505,9.6338,2627
2023-08-16,28716.0,-0.016440240419909987,0.009350258088447898,0.17863642995484894,38.86112,2681
2023-08-17,26621.0,-0.07575408071280071,0.01643481610223202,0.31398672076168677,125.35067,4356
2023-08-18,26047.0,-0.021797779581637193,0.016716289267573497,0.3193642580348893,52.61761,2864
2023-08-19,26085.0,0.0014578380545572816,0.016752842922865396,0.3200626146386726,16.13785,2687
2023-08-20,26180.0,0.003635324007397798,0.016756415683841307,0.3201308721412764,11.74359,2646
2023-08-21,26119.0,-0.002332741645610418,0.0167600928263071,0.3202011238494443,33.7964,2472
2023-08-22,26049.0,-0.002683639089525694,0.01656657868719577,0.3165040414128277,29.50438,2563
2023-08-23,26436.0,0.014747337861588524,0.01620885467960882,0.309669733843989,72.90694,2639
2023-08-24,26172.0,-0.010036580600714063,0.01622826073228216,0.31004048595973693,68.20739,2650
2023-08-25,26047.0,-0.0047875385876935605,0.016160828914551534,0.3087522028908827,26.23298,2500
2023-08-26,26002.0,-0.001729140279821822,0.016165808747141228,0.3088473424589225,6.97275,2311
2023-08-27,26090.0,0.0033786410086600843,0.01617139623552485,0.30895409127460466,8.0753,2175
2023-08-28,26106.0,0.0006130738179610158,0.01616005144104703,0.3087373492804352,19.27628,2126
2023-08-29,27713.0,0.05973644421270881,0.019906921868353515,0.38032120828261334,48.7933,2276
2023-08-30,27296.0,-0.01516144587003824,0.020055001944831636,0.38315027417141206,17.75077,2029
2023-08-31,25932.0,-0.05126244399651936,0.021625303433420465,0.41315084198684626,49.91716,2425
2023-09-01,25793.0,-0.0053745900279760705,0.02146173015803769,0.4100257789485862,36.64046,2224
2023-09-02,25859.0,0.0025555655509962288,0.021479055663140303,0.41035678225880706,13.84128,2096
2023-09-03,25969.0,0.004244816129088597,0.02153107347234976,0.41135058110835226,11.27394,2189
2023-09-04,25813.0,-0.006025277971163149,0.021530296586342097,0.4113357387220162,19.59156,2398
2023-09-05,25783.0,-0.0011628809745224393,0.02151945013618264,0.4111285175826807,27.87531,2235
2023-09-06,25752.0,-0.0012030660226655138,0.021468759044955387,0.41016006564459573,22.33982,2170
2023-09-07,26241.0,0.01881077910932052,0.021468293713539418,0.4101511755003764,41.86363,2185
2023-09-08,25915.0,-0.012501121464157688,0.02151764353843665,0.4110940025812064,104.93383,2254
2023-09-09,25909.0,-0.00023155294947549272,0.021530968348747705,0.411348572724755,6.98896,2054
2023-09-10,25823.0,-0.003324831022342543,0.02152253442825587,0.41118744290000225,22.68536,2029
2023-09-11,25146.0,-0.02656672949886246,0.021881583242614425,0.4180470608666738,209.43827,2182
2023-09-12,25816.0,0.02629561657867126,0.022626791976151743,0.4322842537303393,88.52391,2282
2023-09-13,26216.0,0.015375456646852689,0.022862715769333988,0.4367915714703225,40.72885,2179
2023-09-14,26524.0,0.011680072110107725,0.023023078283754484,0.43985529300652826,114.83797,2257
2023-09-15,26607.0,0.003124355555803867,0.02291177511651199,0.4377288489821188,38.77536,2149
2023-09-16,26553.0,-0.002031603407575365,0.018272569954122266,0.34909695880346264,64.31908,2247
2023-09-17,26498.0,-0.0020734772089181877,0.017813467002440506,0.34032580922722916,60.27915,2157
2023-09-18,26760.0,0.009838976814096236,0.01789337728783011,0.3418524930859676,158.25019,2892
2023-09-19,27212.0,0.01674981722278655,0.018122463619788642,0.3462291813126898,72.23792,2241
2023-09-20,27133.0,-0.0029073532301758472,0.01812672632304669,0.3463106201440858,87.49451,2235
2023-09-21,26582.0,-0.020516404253497513,0.018548323895072695,0.35436523044809504,121.2792,2238
2023-09-22,26582.0,0.0,0.018356948847730564,0.35070901530234677,180.63227,3336
2023-09-23,26578.0,-0.00015048908982498598,0.01825560994045313,0.34877293819727395,200.51777,3585
2023-09-24,26254.0,-0.012265447528100283,0.018381101993961608,0.3511704605131717,31.00131,2180
2023-09-25,26305.0,0.0019406768015548424,0.018379592469072142,0.3511416210806521,83.01346,2267
2023-09-26,26207.0,-0.003732484528237635,0.01838552299251318,0.3512549235719042,46.229,2169
2023-09-27,26365.0,0.006010822327900206,0.018416605157721994,0.35184874750442524,353.64168,3730
2023-09-28,27020.0,0.024539959549619784,0.015370826860312803,0.293659234836818,533.1418,3524
2023-09-29,26910.0,-0.004079367793238308,0.015146406195204892,0.2893716840501183,66.69027,2259
2023-09-30,26975.0,0.002412546405383926,0.011723697017293888,0.22398091702186718,43.46551,2228
2023-10-01,27957.0,0.03575710432742967,0.01322363134077575,0.2526371220355641,83.84182,2381
2023-10-02,27498.0,-0.016554340716586104,0.013682419278077807,0.26140225327052374,197.1373,2642
2023-10-03,27433.0,-0.00236660648223428,0.013699057938240992,0.26172013442660175,207.36827,2769
2023-10-04,27779.0,0.01253367128524766,0.013751130156019,0.2627149727503895,127.89729,2432
2023-10-05,27415.0,-0.013190030702043644,0.014032439320460381,0.26808937679079514,129.10262,2619
2023-10-06,27933.0,0.018718476718490692,0.014341360579328548,0.27399130915451747,1656.84459,14061
2023-10-07,27948.0,0.0005368551157017121,0.014018357498074688,0.2678203439518678,151.8382,2914
2023-10-08,27907.0,-0.0014680872746888614,0.013764497518437162,0.2629703558508029,93.45157,2467
2023-10-09,27562.0,-0.01243954096256231,0.014025066749996531,0.26794852402985586,144.36731,2381
2023-10-10,27383.0,-0.0065156295664099495,0.014079317424985199,0.26898498172021523,85.55245,2264
2023-10-11,26891.0,-0.018130724751318897,0.013564862623553756,0.25915633653935277,131.22276,2555
2023-10-12,26755.0,-0.005070286371956339,0.012835711127401742,0.2452259167651908,54.02027,2319
2023-10-13,26867.0,0.004177395952130185,0.012569045841553085,0.2401312836324704,504.80485,5402
2023-10-14,26850.0,-0.0006329467605244665,0.012402035838171632,0.23694056199798744,50.50582,2233
2023-10-15,27163.0,0.011589932189501145,0.012561278879264129,0.23998289602629222,60.82306,2361
2023-10-16,28503.0,0.04815359174834709,0.015242049245323842,0.2911989419569723,388.71681,4015
2023-10-17,28403.0,-0.003514571501602182,0.015258772417665338,0.2915184377159499,81.60084,2286
2023-10-18,28308.0,-0.0033503231775817294,0.015224457951446129,0.2908628607593331,128.28201,2361
2023-10-19,28706.0,0.013961709935650202,0.015138790284254331,0.2892261822757082,149.98578,2623
2023-10-20,29681.0,0.03340095030477614,0.016167399979358888,0.3088777429077554,140.08081,3117
2023-10-21,29922.0,0.008086885338075884,0.01556544345029778,0.29737737956780197,64.62989,2746
2023-10-22,30015.0,0.003103260911765947,0.015548622679297538,0.29705601918906727,83.84675,2827
2023-10-23,33121.0,0.09847026559416099,0.02318190029468681,0.44288958326491734,365.5031,4029
2023-10-24,33935.0,0.0242794078577543,0.023076297930184935,0.4408720529239407,345.4093,4756
2023-10-25,34500.0,0.01651239388159236,0.023085645704221457,0.4410506418961502,214.13117,2991
2023-10-26,34168.0,-0.009669790498148721,0.02322395393155403,0.4436930168691575,141.61229,2972
2023-10-27,33922.0,-0.007225762089518128,0.023404633239433918,0.44714489019939774,122.91386,2702
2023-10-28,34102.0,0.005292262146312638,0.02320996615671033,0.4434257808059971,109.38709,2559
2023-10-29,34546.0,0.012935735675132757,0.02311840933329196,0.44167659015064276,76.42511,2466
2023-10-30,34498.0,-0.0013904179286555812,0.023162340058201787,0.4425158854715832,128.93079,2713
2023-10-31,34680.0,0.005261800569904081,0.022572906801078554,0.4312547789060605,113.40224,3044
2023-11-01,35457.0,0.022157542785872168,0.022273654730737467,0.4255375761297676,272.64177,3914
2023-11-02,34947.0,-0.014488066612463572,0.022584847747309043,0.43148291036347264,429.14566,4399
2023-11-03,34716.0,-0.006631952303751258,0.022724850554234108,0.4341576602341367,121.37237,3126
2023-11-04,35082.0,0.010487502639590153,0.02239272448395432,0.42781240057087505,126.64336,2893
2023-11-05,35041.0,-0.0011693739478364888,0.022365571193512058,0.42729363768537504,177.82666,3509
2023-11-06,35055.0,0.00039945218517898766,0.022367072394041742,0.4273223180812243,395.40884,3804
2023-11-07,35418.0,0.010301908827676324,0.022306535505468062,0.4261657624489538,441.44536,4472
2023-11-08,35703.0,0.008014553381805074,0.021972085736884504,0.4197761085919329,607.23066,3898
2023-11-09,36736.0,0.028522481828688696,0.022070454355316495,0.4216554384082929,916.3061,4255
2023-11-10,37339.0,0.016281156125883413,0.02145470776362353,0.40989161629168264,470.19314,4518
2023-11-11,37178.0,-0.004321168338032225,0.021435857022727465,0.4095314733925431,431.10902,3085
2023-11-12,37079.0,-0.0026664168672493366,0.021546730790271522,0.4116497137472328,299.39246,3189
2023-11-13,36479.0,-0.01631401906799744,0.022017168806039992,0.4206374194187745,559.14198,4503
2023-11-14,35580.0,-0.024953070312016407,0.022930447034517815,0.43808557547473737,483.94075,4351
2023-11-15,37899.0,0.06314104427832101,0.02395339592688588,0.45762898662235746,431.45796,4301
2023-11-16,36176.0,-0.046528810980396115,0.025962255024024293,0.49600818578462313,632.75325,4524
2023-11-17,36602.0,0.011706968187476524,0.025879407247356313,0.49442538123381086,558.92798,6968
2023-11-18,36575.0,-0.0007379368169025563,0.025912847053995984,0.49506424784262365,274.93827,4211
2023-11-19,37365.0,0.02136949047606539,0.025598568922842933,0.4890599725775992,296.28657,4272
2023-11-20,37466.0,0.0026994176566135565,0.02561446676983697,0.48936370051795325,470.22576,6340
2023-11-21,35737.0,-0.047247288394221654,0.0274928311213383,0.5252498010654036,1381.4213,7016
2023-11-22,37410.0,0.045751481715409284,0.022619214655592225,0.4321394892243148,902.30465,5533
2023-11-23,37287.0,-0.0032933079285705985,0.02232756759032532,0.42656757986595645,314.20904,3691
2023-11-24,37727.0,0.011731278059052287,0.022245739176823105,0.42500425022108124,644.17845,5999
2023-11-25,37793.0,0.0017478818009269708,0.022119157869619026,0.4225859177425487,309.52514,3803
2023-11-26,37453.0,-0.009037086727535087,0.022151501379809813,0.4232038396371143,464.52303,6242
2023-11-27,37248.0,-0.0054885614549555805,0.02220546177579584,0.424234751554915,716.49082,7286
2023-11-28,37828.0,0.015451317044293157,0.02224921056446474,0.42507057098885315,1050.30269,8951
2023-11-29,37872.0,0.0011624836183622817,0.022236618007761194,0.424829990530833,716.91873,7543
2023-11-30,37721.0,-0.003995084223108779,0.02226993526304419,0.42546651579926403,749.77639,7097
2023-12-01,38700.0,0.025622631487216694,0.022382486894066075,0.4276168116906881,908.41861,8701
2023-12-02,39471.0,0.01972662501607469,0.02233667248991128,0.4267415287283031,591.50583,6720
2023-12-03,40004.0,0.013413224062458755,0.022305667485217902,0.42614917894535953,1118.59589,8593
2023-12-04,42010.0,0.04892823606702098,0.023708088848243436,0.4529424014653681,1774.25883,10501
2023-12-05,44028.0,0.04691810997985469,0.024806310879620076,0.4739239039145107,1989.65326,10669
2023-12-06,43796.0,-0.005283306149966828,0.02488484531089679,0.47542430211733033,1065.36914,8550
2023-12-07,43303.0,-0.011320572338099185,0.025110627268369823,0.4797378603581484,1093.21805,8401
2023-12-08,44204.0,0.02059336605345652,0.025238029826441345,0.4821718828124729,1448.76562,7812
2023-12-09,43729.0,-0.01080378515978964,0.025108989586010832,0.47970657248061144,1093.39978,8767
2023-12-10,43823.0,0.002147296146714152,0.025038210620403675,0.4783543422413648,1025.03039,9390
2023-12-11,41299.0,-0.05932050711467516,0.027647390667546224,0.5282026570495756,3455.11973,21362
2023-12-12,41549.0,0.006035167024359376,0.02762605985947562,0.5277951325335953,1309.30563,9554
2023-12-13,42891.0,0.031788560091992255,0.027814038923874736,0.5313864675163161,1175.33593,9190
2023-12-14,43065.0,0.004048588526000111,0.02722044583672049,0.5200458875096402,1148.0268,8675
2023-12-15,41965.0,-0.02587466470634605,0.0256227543929379,0.48952203533497723,748.16843,8550
2023-12-16,42251.0,0.006792084627347497,0.02382653246765396,0.455205263636902,483.63441,5812
2023-12-17,41362.0,-0.021265437231653733,0.024271138882051603,0.4636994572571986,491.32792,7279
2023-12-18,42692.0,0.031648964121233955,0.024764916629973637,0.4731330678854352,1433.40422,11585
2023-12-19,42322.0,-0.008704503639138928,0.024694514909267228,0.4717880448998976,958.47703,10960
2023-12-20,43700.0,0.0320410566889649,0.025210643640534592,0.4816486704653714,1125.43775,10321
2023-12-21,43934.0,0.005340405690449571,0.023190479488064762,0.4430534885242623,754.65023,9214
2023-12-22,44026.0,0.00209186069914557,0.022006929926415238,0.42044180589820623,889.16452,12268
2023-12-23,43749.0,-0.00631161309160175,0.022055023727509806,0.4213606366779798,357.22898,8570
2023-12-24,43020.0,-0.01680363155995385,0.02238220771594535,0.42761147800018073,527.57116,7898
